Date,Open,High,Low,Close,Volume,MarketCap
2016-11-09,20350.653865402466,20340.21908964119,20216.00257280702,20334.85047191597,5140,1045211.3142564808
2016-11-10,21072.22514102513,21260.5123956695,20892.599088354476,21043.03098991093,37810,7956370.017285323
2016-11-11,21870.53257862075,21718.429249386423,21667.745195218584,21806.327343861805,27618,6022471.485827753
2016-11-12,20585.362412275652,20727.944197707104,20571.762021359453,20660.72370329485,21654,4473873.1107114665
2016-11-13,20035.8663625514,20159.536255106123,19958.83545312798,20063.702257444256,31775,6375241.392302913
2016-11-14,19562.881713862884,19643.03451675881,19581.875292588462,19541.443650918845,41501,8109894.52956783
2016-11-15,19129.007658730676,19208.53408455412,19048.856543515256,19090.484478946313,15676,2992624.346919624
2016-11-16,21311.00633021497,21362.3778346815,21096.286747332204,21201.33385270055,7005,1485153.4363816734
2016-11-17,21161.223706385717,21209.89776392549,21087.023865421263,21113.438507830026,6870,1450493.2254879228
2016-11-18,21110.4781096891,21176.511711269042,20927.302459896157,21113.31753948341,4904,1035397.0921362665
2016-11-19,20363.033454143384,20466.79630732455,20373.41844988602,20407.555241790516,49235,10047659.823295562
2016-11-20,21914.38463624453,21981.447548676646,21820.968587755648,21942.59912888048,12973,2846613.3849896644
2016-11-21,20021.239123888117,20229.628597468658,19939.217699354438,20050.87426503597,47976,9619607.437393658
2016-11-22,21522.99812418269,21525.58359480935,21315.608683395963,21490.236442757003,3261,700796.6103983058
2016-11-23,20510.246911858805,20682.07415048034,20307.317922176684,20497.397039579515,46813,9595446.476138359
2016-11-24,19862.150291502207,20030.232678270302,19758.92950894752,19928.332770044315,18804,3747323.694079133
2016-11-25,21107.048154254804,21176.717747023715,21239.44384784764,21128.843227709327,24077,5087191.583935575
2016-11-26,20990.59811545878,21108.56145936062,20727.305922984895,20946.720737786207,48276,10112238.90337367
2016-11-27,20908.79195349721,20918.463443276196,20638.478013329048,20891.208835748508,25680,5364862.429020217
2016-11-28,20645.095495038793,20780.48166831098,20564.875692670303,20616.663264238156,17862,3682548.392258219
2016-11-29,20514.898132189213,20617.024658805527,20372.087355419066,20495.75204668635,22902,4693937.1337321075
2016-11-30,23002.976217062656,22962.02221142302,22910.737848345292,22921.654680332213,40345,9247741.580780031
2016-12-01,21728.22181595454,21869.283144296776,21811.257513436536,21716.41966276332,40553,8806659.66584041
2016-12-02,21234.394091183407,21408.354203645806,21227.56675763118,21253.69523107694,9884,2100715.236639645
2016-12-03,20598.040569025517,20859.58028166319,20597.842225028555,20643.828321082194,4038,833597.787605299
2016-12-04,21551.199135184652,21735.333363515096,21474.203735409345,21538.718662274165,33961,7314764.244894929
2016-12-05,20927.867541211923,21199.030144023305,21045.79415095128,21049.90274195068,32562,6854269.33083398
2016-12-06,20548.851347662745,20545.306702633505,20531.408314436107,20558.06579775438,27065,5564040.508162223
2016-12-07,20218.48176754559,20573.63245935906,20129.874392704496,20228.773760541655,33084,6692487.510937601
2016-12-08,20383.274027355073,20411.135948928757,20428.520268346954,20451.49757003594,12801,2617996.2039403007
2016-12-09,17314.292887663585,17555.632497024617,17206.35374634138,17360.706179596385,21957,3811890.2558539785
2016-12-10,20783.21189809894,20885.85740328016,20574.562956451784,20742.729021591527,3580,742589.6989729767
2016-12-11,20054.693933054117,20025.744108352257,19705.11957098392,20043.15834560037,27544,5520687.534712166
2016-12-12,22127.837258780313,22210.317748207097,21910.179848882603,22122.74784209495,46647,10319598.185902031
2016-12-13,20564.31117615946,20641.11851083839,20424.683493630015,20548.993799462856,46013,9455208.516946845
2016-12-14,19346.81844830422,19572.745340487825,19304.21349857354,19342.187068906773,33454,6470735.262032071
2016-12-15,20544.263684198646,20510.789466027712,20352.745820888333,20482.120556055732,47401,9708729.964775978
2016-12-16,19491.702432072118,19559.3364723445,19352.871376995303,19485.530972986937,12277,2392238.637553606
2016-12-17,20931.79956036665,20871.103255555463,20956.041524958157,21004.71021605759,41391,8694059.605528396
2016-12-18,20903.435027877113,21095.40480894575,20643.555389958103,20821.92852963339,33988,7076957.068651796
2016-12-19,21509.414557752178,21483.850720083727,21530.707345853923,21490.897544385734,1875,402954.32895723253
2016-12-20,19713.095370495375,19875.24914345905,19666.998040588882,19742.55805703513,12654,2498223.296537225
2016-12-21,20505.207900690286,20657.73720363285,20412.292140673293,20567.877986605035,2196,451670.6005858466
2016-12-22,19189.67408945219,19260.078281725953,19098.636793163496,19169.878378404286,42184,8086621.495146063
2016-12-23,21230.775144665942,21417.619943401747,21157.309185257585,21236.63374491466,24398,5181313.901084279
2016-12-24,21132.45844058587,21320.87734731461,20967.529687403476,21053.751101284248,15370,3235961.544267389
2016-12-25,21013.193227989275,21155.637959016814,21014.04871609139,21030.488592022615,29517,6207569.317707316
2016-12-26,20494.361961608443,20701.73880285562,20318.840907935148,20536.23100109257,29859,6131913.21461623
2016-12-27,20994.137449199705,21082.23679196061,20951.151405480192,20949.34763828791,2247,470731.8414323293
2016-12-28,22185.90557998719,22341.394627744412,22007.82555261036,22139.64148535135,25564,5659777.949315219
2016-12-29,20258.692634267056,20303.96842793791,20108.89527605831,20250.260065886545,47018,9521267.277778536
2016-12-30,20708.549999099607,20882.271202157503,20669.59433683676,20674.73214671586,8111,1676927.5244201233
2016-12-31,19447.995591207145,19660.929933809,19342.569521806185,19449.87994724426,21973,4273722.120807981
2017-01-01,19679.517175068115,19876.077620885946,19658.787137292125,19667.823920017654,35654,7012365.940443094
2017-01-02,20690.149518152957,20665.88518729111,20392.795726519165,20631.89997402476,1310,270277.8896597244
2017-01-03,21670.20247200914,21722.102791884347,21652.814849005685,21638.936555308064,11760,2544738.938904228
2017-01-04,20270.60495091385,20403.015371708527,20244.45838225368,20279.068672830483,18988,3850589.559597052
2017-01-05,20368.0491051761,20263.34677339689,20322.853478715348,20300.43097787979,23043,4677828.3102328405
2017-01-06,20008.32323866977,20386.058028117946,20162.335879996102,20126.566007309346,25944,5221636.284936337
2017-01-07,20103.386621245274,20099.55530232396,19741.66142658595,20000.782955674178,37314,7463092.152080263
2017-01-08,20745.07353785463,20958.76428135964,20676.09402520791,20830.371492599166,39119,8148633.024189868
2017-01-09,19007.895933289823,19081.550130555715,18925.22123195838,19039.250574528436,25401,4836160.038435969
2017-01-10,21814.362013686936,21783.720134509986,21782.06558678138,21816.407890446688,18381,4010073.9343430055
2017-01-11,19863.33475601915,19910.255801008083,19679.897608450883,19870.65878955556,34264,6808482.527653318
2017-01-12,21307.25170956132,21378.851576323348,21239.353401496734,21256.93115755999,23069,4903761.448737514
2017-01-13,19211.513474836764,19431.748187042645,19085.041376334266,19264.405305767275,43964,8469403.148627525
2017-01-14,21218.19640593539,21321.337219121506,21192.409192721796,21205.158065061234,2198,466089.3742700459
2017-01-15,21179.161255017763,21342.744261552943,21172.522630116317,21208.07185992875,44305,9396236.237541432
2017-01-16,20935.303805960204,20986.844119525194,20744.718518381538,20920.54675699333,6910,1445609.780908239
2017-01-17,19539.547617928434,19692.41108754287,19356.403496502753,19542.78623091833,6484,1267154.2592127444
2017-01-18,20791.905406838323,21035.541910842763,20627.511330814497,20787.258624204173,47165,9804310.530105898
2017-01-19,19327.30842715363,19525.283613020747,19359.772080352526,19354.804668776847,1576,305031.7215799231
2017-01-20,20259.959361912715,20466.416748242813,20230.1352459898,20285.46255941752,33821,6860746.2922206
2017-01-21,21584.40595675564,21699.443970984932,21454.352456934415,21570.04233105427,49757,10732605.962662673
2017-01-22,21384.459313660453,21286.95803141269,21322.20163456366,21337.27353837265,45392,9685415.204538113
2017-01-23,20526.041686179164,20551.48899982593,20318.859376876127,20555.955652889057,49603,10196370.68250256
2017-01-24,19523.578411593146,19712.504368888174,19707.211483216844,19567.01678882179,33996,6652003.027527856
2017-01-25,21219.189611135378,21287.422697655777,21166.3905543887,21188.516602851785,26354,5584021.66551556
2017-01-26,20561.87196402829,20707.481447328457,20514.453808968155,20563.497158681173,49958,10273111.91053394
2017-01-27,18265.963959674053,18492.081394759163,18408.83341945193,18224.439052974754,31229,5691310.071853486
2017-01-28,21280.95161194041,21498.845072531898,21365.864385632587,21326.241472608966,13022,2777103.16456314
2017-01-29,20432.040297683885,20746.90086452934,20358.48329270085,20521.012243955058,1984,407136.88292006834
2017-01-30,21719.899776323487,21856.018119361877,21643.52161675951,21746.549980414806,13660,2970578.7273246623
2017-01-31,19410.813218590916,19468.40928130572,19191.817246849878,19449.130849054167,26044,5065331.6383276675
2017-02-01,17363.003858846936,17461.156662929516,17112.420634262468,17366.94327885095,19851,3447511.910284702
2017-02-02,20790.824551332025,20842.19163067363,20679.36217418515,20822.666812045543,43809,9122202.103689032
2017-02-03,20872.526240359457,21091.30488846988,20704.151567892564,20835.475392792636,34299,7146359.704973945
2017-02-04,18839.153932598536,19032.600553373206,18746.96833486177,18853.56144571966,14711,2773547.4242798192
2017-02-05,19573.679173152435,19718.20669787657,19731.66365000169,19566.15544821374,12227,2392353.826653094
2017-02-06,23309.368176991353,23525.08076929212,23340.942400401913,23301.486449069307,9028,2103658.1966219773
2017-02-07,20250.859380117727,20139.105984044792,20131.044075187223,20241.111625497117,17945,3632267.4811954577
2017-02-08,21276.230603869095,21436.250854526108,21115.834488517077,21277.437059391843,33857,7203901.8651982965
2017-02-09,19922.312377336046,19865.717764385096,19767.81536160172,19896.78234281553,39503,7859825.928882419
2017-02-10,18418.545985128396,18557.603171973118,18447.57523859125,18458.328741819685,26982,4980426.261117787
2017-02-11,20447.11668239449,20445.975026815075,20183.405157814846,20377.145786061796,36913,7521815.82400899
2017-02-12,20270.57000347302,20448.570533851143,20034.152469765984,20282.39687264145,2292,464872.53632094205
2017-02-13,20083.24691010656,20271.64309589759,19955.025406972363,20148.824367001496,24880,5013027.502509972
2017-02-14,20443.1678745097,20668.27592402129,20234.804273701066,20433.76420666011,33538,6853075.839629668
2017-02-15,20771.48999650308,20853.859304532194,20769.971600420977,20814.049020625454,8559,1781474.4556753326
2017-02-16,20432.78046886442,20570.425181102306,20191.9203298689,20399.513742138977,37549,7659813.415035764
2017-02-17,19396.23038070101,19401.972423588773,19171.174237966126,19285.75010189889,36159,6973534.37934562
2017-02-18,20996.439385006022,20972.238962576757,20884.612436731713,21035.767989583914,22539,4741251.747172318
2017-02-19,18616.84563840833,18608.365375894828,18463.68383746466,18600.22702174713,14204,2641976.246168962
2017-02-20,18410.369765263225,18583.157241346238,18410.2937552425,18498.145044698456,3252,601559.6768535938
2017-02-21,21308.9382072737,21497.472190790802,21272.24319331386,21286.24294580163,37659,8016186.230959436
2017-02-22,21011.39153830866,21202.049534054357,20963.89089465405,21055.677228298646,10866,2287909.8876269306
2017-02-23,20459.17289881921,20473.664547352862,20291.738467992654,20490.414629740935,38997,7990646.993160073
2017-02-24,19096.30577321845,19237.338474905726,19095.517678241733,19151.37009771044,25800,4941053.485209294
2017-02-25,19873.36183298057,20138.534916557135,19647.41954541702,19836.754271677833,8553,1696637.592856605
2017-02-26,20331.644720791377,20392.4018364018,20107.572435855946,20281.279502917714,33831,6861359.668632091
2017-02-27,18947.978452969623,19014.07663472946,18876.702931938682,18946.8091922367,2787,528047.5721876367
2017-02-28,19762.095182680932,19954.49048202334,19566.43650758576,19805.31651794772,45810,9072815.49687185
2017-03-01,21277.161483042164,21374.02463919517,21133.239998356043,21197.68533123697,41837,8868475.612029612
2017-03-02,21934.4517006166,22026.355372256327,21721.01752074307,21971.97220700433,12726,2796153.183063371
2017-03-03,20019.382910865534,20277.74200329905,19984.07182770781,20127.484525861906,4915,989265.8644461127
2017-03-04,21327.3088488214,21371.500448656465,21205.9759901689,21304.389398323547,48423,10316224.478350211
2017-03-05,18578.2774083544,18805.448902219418,18622.29628007024,18633.516142036475,46412,8648187.511841968
2017-03-06,21253.95848769764,21321.49736381981,21113.35407103619,21204.528048022683,1092,231553.44628440772
2017-03-07,19724.362449920507,19891.616117459467,19663.795286103617,19743.419334754177,11934,2356179.6634095637
2017-03-08,20883.509455750074,20877.405439106114,20879.153432247957,20853.323793722866,30995,6463487.709864402
2017-03-09,20366.655377355833,20314.451721620942,20218.341902299995,20296.580360028227,33469,6793062.480697848
2017-03-10,21805.326415252748,22060.319088949724,21846.149676493493,21865.769358483783,2677,585346.6457266109
2017-03-11,19645.06259622175,19765.41981462782,19514.76027586849,19673.35945276637,29242,5752883.771177942
2017-03-12,21173.002117853775,21305.289145696566,20946.15762391381,21176.78567148663,22892,4847789.775916719
2017-03-13,20347.113385700035,20339.596277039665,20292.927387377844,20270.23581974832,23114,4685262.307376627
2017-03-14,20359.113423479826,20581.905236778213,20120.801786540156,20392.03255937685,37632,7673929.6927446965
2017-03-15,20337.612374988636,20406.55656178312,20280.1926632246,20367.337559786087,28057,5714463.899149182
2017-03-16,19730.184305818762,19792.717153050882,19703.779415534824,19706.277277040972,45916,9048334.274526132
2017-03-17,20509.27117076685,20716.73188832269,20362.35712903156,20538.13260705238,45031,9248526.494281758
2017-03-18,20497.313846086065,20706.98432185761,20434.332999766688,20489.687551941184,48881,10015564.17226437
2017-03-19,20715.936558293426,20841.137500239165,20701.687096944985,20793.513429341834,38355,7975352.0758240605
2017-03-20,20746.74085916693,20931.99276023469,20576.45218646031,20636.0243620391,32532,6713311.44545856
2017-03-21,21281.847629366137,21480.557260250967,21330.9068840681,21349.233090881607,11169,2384495.8439205666
2017-03-22,21456.966565303035,21468.76137432167,21300.654497262356,21473.054200502545,35566,7637106.456950735
2017-03-23,19497.199871208475,19635.729127859577,19427.45406329,19498.82392300058,47550,9271690.775386775
2017-03-24,21512.86556102984,21478.931232863655,21460.896333529927,21417.231154312,31740,6797829.16837863
2017-03-25,19294.776348247524,19504.42548601248,19205.912624872566,19361.01863729416,47176,9133754.152329894
2017-03-26,21234.57605346684,21231.105221926868,21155.94908179528,21135.390846692902,11030,2331233.6103902273
2017-03-27,21206.524586599484,21276.093114563395,21183.991762811907,21168.665745544382,11752,2487741.598416376
2017-03-28,18659.383152006176,18647.3690481264,18419.26776528728,18638.52838578501,8051,1500587.9203395513
2017-03-29,20592.022339022406,20840.260146444936,20660.888013294323,20641.2540233733,43623,9004334.242616136
2017-03-30,20107.346097448906,20063.1762986319,20210.43352103975,20078.789035347003,11589,2326930.861306364
2017-03-31,19753.286330838946,19778.584172419436,19627.174513463786,19789.460661959936,12395,2452903.649049934
2017-04-01,21961.428825860698,22034.831798115527,21828.48210614889,21898.095763200778,13833,3029163.5869235634
2017-04-02,19844.786557258973,20153.624083432154,19815.10517082817,19893.339658714358,1598,317895.56774625543
2017-04-03,19735.533997609946,19805.932612626308,19672.64196166777,19741.19192233275,15367,3033628.9627048736
2017-04-04,20594.53179260037,20792.392679271426,20499.128453099158,20622.29544700103,19428,4006499.55944336
2017-04-05,21182.919480679146,21439.62964648685,21207.567552990804,21232.295628800497,17642,3745801.594832984
2017-04-06,20440.78926184243,20585.19171472644,20156.11178354046,20403.723270997034,21955,4479637.444147399
2017-04-07,21737.913972402945,21780.020206115096,21758.7640830634,21711.141035032462,41771,9068960.72174341
2017-04-08,21136.516443206496,21066.961261542037,20931.578441593734,21076.065933261445,11097,2338811.0366140227
2017-04-09,18276.292202421984,18244.531201265258,18201.07385744473,18365.28595783239,14207,2609156.176029248
2017-04-10,20067.679323911827,20088.186738848533,19990.43596487811,20014.470788794773,23560,4715409.317840049
2017-04-11,20107.348460419,20199.884752007376,19984.449459678937,19982.076015151157,24426,4880821.887460821
2017-04-12,21001.24950342785,21011.414959410504,20822.11413646968,21023.831557886697,45592,9585185.283871703
2017-04-13,18014.634892822676,18089.898446969106,17918.9635376189,17919.877462217228,1797,322020.1979960436
2017-04-14,23081.910304136047,23100.05311473385,23055.734761814092,23095.068367739037,44463,10268760.248347808
2017-04-15,21008.589491540104,21187.817236056853,20888.479082172194,21077.20997841817,6713,1414913.1058512118
2017-04-16,20679.349659780186,20865.41044331603,20591.157158546623,20694.631281900525,41079,8501147.584291916
2017-04-17,21779.85469028878,21761.49494822117,21807.158858667925,21727.444491905015,21404,4650542.219047349
2017-04-18,22848.16530221095,23007.122594397217,22615.368211872174,22890.074126327527,6911,1581933.0228704952
2017-04-19,21387.198645223303,21475.706444501095,21370.216654051626,21417.21557817363,4954,1061008.8597427215
2017-04-20,21524.99959336271,21665.837487641867,21435.59835073869,21495.32262174805,43587,9369166.271141322
2017-04-21,20676.650563889936,20800.029274901473,20550.91913282037,20676.497558053008,5312,1098335.5502837757
2017-04-22,20432.850026928463,20509.269646747052,20241.111199603718,20403.618879304126,31875,6503653.517778191
2017-04-23,20079.838060432292,20323.781579408573,19771.836154265227,20067.946583394376,42748,8578645.80546943
2017-04-24,19743.3608784055,19885.61022666475,19785.386427368492,19719.37961242792,19440,3833447.396655988
2017-04-25,19835.618581917097,19888.198454594945,19674.63842031498,19857.233641207575,16828,3341575.277142411
2017-04-26,19204.58541846781,19284.412481286512,19018.69790196128,19192.99887136629,31898,6122182.779988419
2017-04-27,20420.596327473886,20559.375099250716,20380.681468846095,20466.964977758682,47720,9766835.687386442
2017-04-28,18923.48545671943,18967.095732856782,18680.33640611264,18859.063775594263,40870,7707699.3650853755
2017-04-29,20702.639191445203,21086.80385494682,20540.925525522412,20734.35292728607,46428,9626545.377080375
2017-04-30,20564.795911550158,20645.43872644379,20546.54981567139,20508.35353717269,16427,3368907.2355513577
2017-05-01,20679.265604928332,20587.355695967,20415.969302389392,20690.945952977476,30641,6339912.749451828
2017-05-02,20032.258029270888,20067.878181561326,20078.034304046836,20022.15807873302,23169,4638933.805261654
2017-05-03,23595.56644433572,23527.077463130674,23633.846300004134,23620.314671880256,35215,8317893.811702631
2017-05-04,21854.915579449436,21972.735525303255,21831.894118370248,21905.71535100784,46419,10168414.00878433
2017-05-05,19212.631332943507,19201.138329351128,19007.375301005064,19299.86935232377,48880,9433776.139415858
2017-05-06,20724.823552615995,20790.43071343878,20708.415423520957,20777.58976054562,2951,613146.6738337013
2017-05-07,19921.153864401535,19885.27715409892,19840.542696067412,19937.34930706233,22954,4576419.159943087
2017-05-08,19541.883481331137,19669.705540186438,19288.081661999237,19531.289522389692,14827,2895904.2974847197
2017-05-09,19256.030855978457,19305.56582657718,19135.543704570842,19205.511890314294,9965,1913829.2598698193
2017-05-10,20955.382958507907,21107.967062247626,20995.51450279082,20977.67083149775,34096,7152546.646707472
2017-05-11,19820.01967892754,19953.662578284046,19805.84120066473,19864.1177171409,9985,1983432.154056519
2017-05-12,21441.041234933917,21473.74719921361,21276.097790853473,21513.17697423405,33641,7237247.865902077
2017-05-13,21564.100224751284,21691.449180781554,21433.010544150566,21540.09704385608,23897,5147436.990570287
2017-05-14,21991.599463305152,22214.66219356563,21629.373911633058,21922.439737538683,46652,10227256.586356547
2017-05-15,19758.897607865933,19836.50235232877,19521.7876018419,19695.581094468118,6973,1373372.8697172618
2017-05-16,21057.460305662018,21079.3712083229,20986.444561894004,21021.963668254655,18794,3950867.8518117797
2017-05-17,21210.89115801998,21136.157274546054,21073.856361710088,21178.963992156598,8714,1845534.9222765258
2017-05-18,20159.79249873345,20084.10461267199,20060.233121562174,20074.911309747986,2137,429000.85468931444
2017-05-19,19793.117925961946,19921.817818548312,19743.357155955982,19776.513852891105,38240,7562538.897345559
2017-05-20,22191.752076666602,22366.757395545334,21611.53716776282,22159.445592865395,37042,8208301.836509199
2017-05-21,20763.05931054295,20905.18512110775,20577.23605263217,20779.098503635552,4273,887890.8790603471
2017-05-22,21118.91462183079,21367.005519344126,21000.90699147286,21187.016790373527,23627,5005856.457061553
2017-05-23,19695.349565888067,19900.30983531577,19691.860042443852,19729.542010913046,33193,6548826.879682368
2017-05-24,19333.50400091518,19484.615391980504,19077.003546213804,19333.961952841913,16151,3122628.1950034974
2017-05-25,19986.456785756072,20017.570157604885,19773.475956951715,19983.41751713101,11155,2229150.224035964
2017-05-26,20524.95661661579,20546.034675070536,20140.480194937245,20428.64232387302,27741,5667109.667065615
2017-05-27,19491.92588191127,19503.024243143504,19204.550608691872,19487.862023531718,23948,4666953.197395376
2017-05-28,20600.164637169273,20642.965360263803,20589.131393777745,20541.222464967992,39130,8037780.350541975
2017-05-29,18840.158945925996,18994.9991611115,18872.8967569318,18861.91280800481,5636,1063057.4058591512
2017-05-30,19413.562839048413,19697.02501407536,19429.525414883035,19429.146633336673,39114,7599516.414163307
2017-05-31,21153.689005690507,21189.166190114916,21214.533451884923,21220.13938755168,32649,6928163.3086417485
2017-06-01,21115.13228567781,21300.39944942077,21019.903449895603,21152.24868632164,44706,9456324.297706952
2017-06-02,20183.164256136857,20404.93884573103,20113.49553177825,20156.81518656867,37976,7654752.135251318
2017-06-03,19529.749756252088,19705.25652381626,19222.11189315613,19529.37174723238,38236,7467250.581271773
2017-06-04,19567.210316010398,19703.35792929804,19229.59539680737,19520.063385015535,3346,653141.3208626198
2017-06-05,20184.094916979095,20333.801709748623,20075.678378969747,20175.032219561843,14984,3023026.8277791464
2017-06-06,21173.202534923992,21420.65867048342,20895.292599890898,21190.82522150588,2042,432716.65102315
2017-06-07,21582.341320964104,21466.17866096352,21226.113015050734,21474.926477774756,14063,3020018.910569464
2017-06-08,20046.68154150528,20012.78405334391,19996.44737585866,20051.376719940934,21490,4309040.857115307
2017-06-09,19451.356436904698,19492.572974372906,19494.12792282199,19393.206388419432,41967,8138746.925027983
2017-06-10,20796.15456433015,20700.098814300214,20738.011863153457,20816.215024657384,37499,7805872.472096273
2017-06-11,19760.735409143745,19948.32001559237,19689.717648282414,19725.255435174568,43533,8586995.448594544
2017-06-12,20076.233538041044,20251.904274633,19909.182192568875,20029.83275508346,8302,1662876.7153270287
2017-06-13,21883.730313832817,21929.970659795585,21764.382886616564,21873.30571530404,22876,5003737.415432952
2017-06-14,21257.979234210463,21438.626320679243,21269.40161445537,21375.703380345294,17294,3696714.1425969154
2017-06-15,20707.550892465195,20799.403521907323,20554.269795284476,20706.63826942239,3302,683733.1956563273
2017-06-16,19338.806714438662,19382.485777094626,19298.535906759033,19277.283712050663,20017,3858733.8806411815
2017-06-17,20786.052648692348,20872.39599896039,20618.542579283992,20759.67860704096,43311,8991224.40149551
2017-06-18,21633.40063494333,21766.9319018697,21555.07030648357,21611.108691181867,1361,294127.1892869852
2017-06-19,20085.291173434023,20254.14138483105,20051.40580014553,20171.4040201319,39261,7919494.932343985
2017-06-20,21862.017796289045,22092.359880170578,21702.29956529958,21898.0405498228,18171,3979092.948308301
2017-06-21,21859.335723270397,21983.362619425356,21861.207819034928,21838.767841712826,42226,9221638.108841658
2017-06-22,22229.53901823485,22248.32350980824,22137.14921966246,22209.019854395505,30327,6735329.451242524
2017-06-23,20912.49958096524,21085.277508739004,20763.61966536148,20851.766241958594,6092,1270289.5994601175
2017-06-24,21127.762787596545,21099.1804267416,21086.43302251091,21135.006125353848,17937,3790986.0487047196
2017-06-25,21982.702056333525,22053.194270917687,21772.42790238654,21962.410851999834,41793,9178750.36737629
2017-06-26,20995.343900069613,21191.216928080597,20966.564023853098,20994.52518797305,14817,3110758.7971019666
2017-06-27,19996.233597839084,20073.27342417295,20001.120774608396,20045.580734664163,10779,2160713.14738945
2017-06-28,19986.69553707176,20230.44066830321,20070.4770169217,20099.485103626495,5516,1108687.5983160376
2017-06-29,20808.27509544824,20941.058570541638,20577.519069697853,20786.724610841735,40219,8360212.771234437
2017-06-30,19268.624925082397,19273.875177863632,19209.17197590298,19259.927564661757,31114,5992533.862468859
2017-07-01,20376.71463697817,20500.375617123776,20261.618849994822,20407.62338908318,15530,3169303.9123246176
2017-07-02,21566.66281896832,21731.971088773193,21350.050961671106,21647.621471794115,10310,2231869.7737419736
2017-07-03,18390.998361654812,18404.337600751147,18266.993227969437,18359.511385934376,35281,6477419.212071507
2017-07-04,22072.08487608918,22415.548365004033,21874.174811795638,22085.380879798955,24809,5479162.142469322
2017-07-05,21700.96426298963,21696.809891526675,21405.985118461907,21673.120526871222,47104,10208906.692977421
2017-07-06,20184.89222753486,20292.18283042106,19888.97064501023,20091.689801014272,22735,4567845.676260594
2017-07-07,20988.73040301737,21156.52184534524,20997.48207863113,21095.801947033353,45363,9569688.63723274
2017-07-08,20519.79281617224,20546.109237718832,20390.5620807075,20554.77285660736,7749,1592789.3486585044
2017-07-09,21769.815484520564,21890.56568950167,21809.022124499697,21780.28426518616,28637,6237220.005021361
2017-07-10,21603.882142851646,21696.05017258306,21509.14514995931,21531.140834144313,8005,1723567.8237732523
2017-07-11,19067.074808557954,19340.945917024845,19109.36247768147,19148.89495951828,30898,5916625.564591957
2017-07-12,21231.91778084332,21391.351240624797,20811.063517541865,21135.12472955929,24538,5186136.906139258
2017-07-13,20346.87436693723,20734.606200852424,20321.34002328444,20340.081571858915,38206,7771131.5653444175
2017-07-14,20624.1305415381,20753.98199500035,20611.678249750974,20628.930574624792,46648,9622983.534450972
2017-07-15,19810.516114493363,19854.10988527177,19824.811200679207,19820.41910265431,22708,4500820.76983074
2017-07-16,22274.90885022442,22442.009434512907,22140.740825640343,22296.72200183342,46024,10261843.334123813
2017-07-17,21641.89108135307,21662.863948348964,21475.223104122724,21589.485243389612,43944,9487283.395355131
2017-07-18,19756.308051168497,20002.33070185784,19601.058191169963,19809.734088872618,26467,5243042.321301916
2017-07-19,19232.066465364354,19185.079326645588,19047.669789674426,19214.79575628216,15412,2961384.321958207
2017-07-20,20145.44372541218,20501.486262937575,20202.691793369937,20164.65280869753,30378,6125618.230226135
2017-07-21,20946.431138796794,21170.142620700048,20965.265588223534,20984.537811222497,48055,10084119.64518297
2017-07-22,20919.807160175682,20722.107999611868,20553.975526563903,20790.508401391486,29102,6050453.754972951
2017-07-23,21824.709616757376,21832.854189788206,21724.086904477383,21803.757080019703,14044,3062119.6443179674
2017-07-24,21370.539164211725,21521.48399139006,21121.116705176868,21339.87588697867,32309,6894700.500323938
2017-07-25,21577.406071933692,21738.151638517404,21435.485327691793,21520.51723290026,19239,4140332.310437681
2017-07-26,20806.561150735168,20850.4048852779,20874.39429082995,20877.628648001097,3435,717146.5440588377
2017-07-27,19248.333367476273,19332.021357063466,19091.044849786842,19160.718772020173,44934,8609677.373019544
2017-07-28,20229.40762200308,20260.121493661645,20351.660460482806,20354.855480927836,24164,4918547.278411402
2017-07-29,21571.306963499683,21700.811697454505,21566.300560241853,21609.74528400161,36866,7966648.696400033
2017-07-30,20475.209213066722,20709.365480935987,20378.068226069143,20498.160796725668,4386,899049.3325443878
2017-07-31,21081.851143125943,21097.61340186712,20901.604465840515,21052.764974877417,6440,1355798.0643821058
2017-08-01,20242.948099880443,20181.319956659565,20291.031318898797,20232.012186573367,46503,9408492.627122212
2017-08-02,19513.082614475617,19636.044831148294,19423.160152261447,19521.423351510537,43776,8545698.286357252
2017-08-03,20427.266241816134,20467.394222383973,20386.527682603497,20427.86610904752,7436,1519016.1238687737
2017-08-04,20812.174231249362,21024.031219032073,20825.91686332137,20861.07538242549,8403,1752956.1643852137
2017-08-05,19822.868807756204,19909.197784258606,19784.461965567105,19897.730427480412,24242,4823607.810229802
2017-08-06,20354.590293508336,20341.001023426223,20273.309899660457,20318.264712391534,44464,9034313.221717771
2017-08-07,19649.208373508875,19512.42283579444,19376.3092683974,19614.523067882066,3939,772616.0636438745
2017-08-08,21751.144109957648,21788.91386230494,21453.11320357469,21671.919391199794,18222,3949057.1514644264
2017-08-09,20217.652747543827,20341.06310855693,20038.970772990382,20257.153602384587,28277,5728115.324146289
2017-08-10,22038.700440909495,21985.22121332044,21953.55069994348,22004.05968039445,22143,4872358.935029743
2017-08-11,22065.257137188783,22198.822344983728,22075.69235709895,22079.442473607018,4138,913647.3295578584
2017-08-12,20528.985436301056,20672.168717105797,20361.25869410257,20469.46168704138,21989,4501029.930363529
2017-08-13,19593.213707974577,19620.558774798777,19457.1504057693,19542.11556914067,4162,813342.8499876347
